month,weekday,day,hour,value
8.0,6.0,9.0,22.0,1.4495
8.0,6.0,9.0,23.0,0.9575
8.0,0.0,10.0,0.0,1.124
8.0,0.0,10.0,1.0,0.901
8.0,0.0,10.0,2.0,0.6805
8.0,0.0,10.0,3.0,0.615
8.0,0.0,10.0,4.0,0.531
8.0,0.0,10.0,5.0,0.347
8.0,0.0,10.0,6.0,0.3265
8.0,0.0,10.0,7.0,0.2735
8.0,0.0,10.0,8.0,1.893
8.0,0.0,10.0,9.0,1.0574999999999999
8.0,0.0,10.0,10.0,0.7505000000000001
8.0,0.0,10.0,11.0,1.4065
8.0,0.0,10.0,12.0,1.607
8.0,0.0,10.0,13.0,3.3575
8.0,0.0,10.0,14.0,2.1350000000000002
8.0,0.0,10.0,15.0,0.892
8.0,0.0,10.0,16.0,1.1515
8.0,0.0,10.0,17.0,1.2434999999999998
8.0,0.0,10.0,18.0,2.916
8.0,0.0,10.0,19.0,2.2645
8.0,0.0,10.0,20.0,0.5535000000000001
8.0,0.0,10.0,21.0,0.7084999999999999
8.0,0.0,10.0,22.0,0.741
8.0,0.0,10.0,23.0,1.1404999999999998
8.0,1.0,11.0,0.0,0.9690000000000001
8.0,1.0,11.0,1.0,0.6839999999999999
8.0,1.0,11.0,2.0,0.3675
8.0,1.0,11.0,3.0,0.4165
8.0,1.0,11.0,4.0,0.3385
8.0,1.0,11.0,5.0,0.4505
8.0,1.0,11.0,6.0,0.354
8.0,1.0,11.0,7.0,0.40149999999999997
8.0,1.0,11.0,8.0,1.2814999999999999
8.0,1.0,11.0,9.0,1.143
8.0,1.0,11.0,10.0,0.7115
8.0,1.0,11.0,11.0,0.39249999999999996
8.0,1.0,11.0,12.0,1.896
8.0,1.0,11.0,13.0,1.4685000000000001
8.0,1.0,11.0,14.0,2.053
8.0,1.0,11.0,15.0,0.4195
8.0,1.0,11.0,16.0,0.5455000000000001
8.0,1.0,11.0,17.0,0.46599999999999997
8.0,1.0,11.0,18.0,3.782
8.0,1.0,11.0,19.0,3.1225
8.0,1.0,11.0,20.0,0.795
8.0,1.0,11.0,21.0,0.6459999999999999
8.0,1.0,11.0,22.0,0.864
8.0,1.0,11.0,23.0,0.792
8.0,2.0,12.0,0.0,0.9745
8.0,2.0,12.0,1.0,1.024
8.0,2.0,12.0,2.0,0.7195
8.0,2.0,12.0,3.0,0.514
8.0,2.0,12.0,4.0,0.4145
8.0,2.0,12.0,5.0,0.429
8.0,2.0,12.0,6.0,0.3725
8.0,2.0,12.0,7.0,0.308
8.0,2.0,12.0,8.0,0.911
8.0,2.0,12.0,9.0,0.5865
8.0,2.0,12.0,10.0,0.7605
8.0,2.0,12.0,11.0,1.323
8.0,2.0,12.0,12.0,0.6625000000000001
8.0,2.0,12.0,13.0,0.7355
8.0,2.0,12.0,14.0,3.8055
8.0,2.0,12.0,15.0,0.9159999999999999
8.0,2.0,12.0,16.0,1.043
8.0,2.0,12.0,17.0,1.7095
8.0,2.0,12.0,18.0,0.42400000000000004
8.0,2.0,12.0,19.0,1.1179999999999999
8.0,2.0,12.0,20.0,0.8300000000000001
8.0,2.0,12.0,21.0,1.1895
8.0,2.0,12.0,22.0,1.4285
8.0,2.0,12.0,23.0,1.779
8.0,3.0,13.0,0.0,1.798
8.0,3.0,13.0,1.0,1.2705
8.0,3.0,13.0,2.0,1.077
8.0,3.0,13.0,3.0,1.0405
8.0,3.0,13.0,4.0,0.861
8.0,3.0,13.0,5.0,0.445
8.0,3.0,13.0,6.0,0.395
8.0,3.0,13.0,7.0,0.38949999999999996
8.0,3.0,13.0,8.0,0.9945
8.0,3.0,13.0,9.0,0.5655
8.0,3.0,13.0,10.0,0.6605
8.0,3.0,13.0,11.0,0.3745
8.0,3.0,13.0,12.0,0.345
8.0,3.0,13.0,13.0,0.52
8.0,3.0,13.0,14.0,0.40349999999999997
8.0,3.0,13.0,15.0,0.854
8.0,3.0,13.0,16.0,0.5425
8.0,3.0,13.0,17.0,0.882
8.0,3.0,13.0,18.0,1.231
8.0,3.0,13.0,19.0,1.0074999999999998
8.0,3.0,13.0,20.0,0.8
8.0,3.0,13.0,21.0,2.0975
8.0,3.0,13.0,22.0,1.986
8.0,3.0,13.0,23.0,1.3445
8.0,4.0,14.0,0.0,0.657
8.0,4.0,14.0,1.0,0.5785
8.0,4.0,14.0,2.0,0.457
8.0,4.0,14.0,3.0,0.5715
8.0,4.0,14.0,4.0,0.9909999999999999
8.0,4.0,14.0,5.0,0.5875
8.0,4.0,14.0,6.0,0.33299999999999996
8.0,4.0,14.0,7.0,0.4255
8.0,4.0,14.0,8.0,0.3755
8.0,4.0,14.0,9.0,0.5865
8.0,4.0,14.0,10.0,0.2445
8.0,4.0,14.0,11.0,0.7685
8.0,4.0,14.0,12.0,2.8874999999999997
8.0,4.0,14.0,13.0,1.2915
8.0,4.0,14.0,14.0,0.49350000000000005
8.0,4.0,14.0,15.0,0.548
8.0,4.0,14.0,16.0,1.7315
8.0,4.0,14.0,17.0,1.361
8.0,4.0,14.0,18.0,5.553
8.0,4.0,14.0,19.0,2.903
8.0,4.0,14.0,20.0,2.2
8.0,4.0,14.0,21.0,0.9830000000000001
8.0,4.0,14.0,22.0,1.299
8.0,4.0,14.0,23.0,1.2955
8.0,5.0,15.0,0.0,1.3215
8.0,5.0,15.0,1.0,1.2454999999999998
8.0,5.0,15.0,2.0,0.836
8.0,5.0,15.0,3.0,1.195
8.0,5.0,15.0,4.0,0.5105000000000001
8.0,5.0,15.0,5.0,0.45599999999999996
8.0,5.0,15.0,6.0,0.3225
8.0,5.0,15.0,7.0,0.367
8.0,5.0,15.0,8.0,0.256
8.0,5.0,15.0,9.0,0.3215
8.0,5.0,15.0,10.0,1.383
8.0,5.0,15.0,11.0,1.3555000000000001
8.0,5.0,15.0,12.0,0.998
8.0,5.0,15.0,13.0,4.0545
8.0,5.0,15.0,14.0,2.7345
8.0,5.0,15.0,15.0,1.9965
8.0,5.0,15.0,16.0,0.5525
8.0,5.0,15.0,17.0,1.4825
8.0,5.0,15.0,18.0,0.698
8.0,5.0,15.0,19.0,0.4085
8.0,5.0,15.0,20.0,0.696
8.0,5.0,15.0,21.0,1.453
8.0,5.0,15.0,22.0,1.2755
8.0,5.0,15.0,23.0,1.194
8.0,6.0,16.0,0.0,1.3599999999999999
8.0,6.0,16.0,1.0,1.2650000000000001
8.0,6.0,16.0,2.0,0.994
8.0,6.0,16.0,3.0,0.338
8.0,6.0,16.0,4.0,0.41500000000000004
8.0,6.0,16.0,5.0,0.35550000000000004
8.0,6.0,16.0,6.0,0.389
8.0,6.0,16.0,7.0,0.2975
8.0,6.0,16.0,8.0,0.307
8.0,6.0,16.0,9.0,1.0805
8.0,6.0,16.0,10.0,0.804
8.0,6.0,16.0,11.0,1.8335
8.0,6.0,16.0,12.0,3.0555
8.0,6.0,16.0,13.0,1.7495
8.0,6.0,16.0,14.0,1.282
8.0,6.0,16.0,15.0,1.012
8.0,6.0,16.0,16.0,1.9765000000000001
8.0,6.0,16.0,17.0,0.587
8.0,6.0,16.0,18.0,1.325
8.0,6.0,16.0,19.0,3.3520000000000003
8.0,6.0,16.0,20.0,2.793
8.0,6.0,16.0,21.0,1.389
8.0,6.0,16.0,22.0,1.4115000000000002
8.0,6.0,16.0,23.0,1.4855
8.0,0.0,17.0,0.0,1.3725
8.0,0.0,17.0,1.0,1.6775
8.0,0.0,17.0,2.0,0.8165
8.0,0.0,17.0,3.0,0.7330000000000001
8.0,0.0,17.0,4.0,0.4255
8.0,0.0,17.0,5.0,0.3895
8.0,0.0,17.0,6.0,0.3415
8.0,0.0,17.0,7.0,0.38949999999999996
8.0,0.0,17.0,8.0,0.348
8.0,0.0,17.0,9.0,1.1665
8.0,0.0,17.0,10.0,0.776
8.0,0.0,17.0,11.0,1.071
8.0,0.0,17.0,12.0,0.543
8.0,0.0,17.0,13.0,1.4725000000000001
8.0,0.0,17.0,14.0,3.8569999999999998
8.0,0.0,17.0,15.0,0.9045000000000001
8.0,0.0,17.0,16.0,1.858
8.0,0.0,17.0,17.0,2.8805
8.0,0.0,17.0,18.0,1.0975
8.0,0.0,17.0,19.0,2.125
8.0,0.0,17.0,20.0,1.756
8.0,0.0,17.0,21.0,1.9665
8.0,0.0,17.0,22.0,2.4395
8.0,0.0,17.0,23.0,2.2624999999999997
8.0,1.0,18.0,0.0,1.3115
8.0,1.0,18.0,1.0,0.5589999999999999
8.0,1.0,18.0,2.0,0.5095000000000001
8.0,1.0,18.0,3.0,0.3845
8.0,1.0,18.0,4.0,0.4985
8.0,1.0,18.0,5.0,0.40049999999999997
8.0,1.0,18.0,6.0,0.981
8.0,1.0,18.0,7.0,0.937
8.0,1.0,18.0,8.0,0.3295
8.0,1.0,18.0,9.0,0.20500000000000002
8.0,1.0,18.0,10.0,0.3095
8.0,1.0,18.0,11.0,0.22799999999999998
8.0,1.0,18.0,12.0,0.29100000000000004
8.0,1.0,18.0,13.0,0.217
8.0,1.0,18.0,14.0,0.3185
8.0,1.0,18.0,15.0,0.1955
8.0,1.0,18.0,16.0,0.3225
8.0,1.0,18.0,17.0,0.20350000000000001
8.0,1.0,18.0,18.0,0.28400000000000003
8.0,1.0,18.0,19.0,0.23249999999999998
8.0,1.0,18.0,20.0,0.2925
8.0,1.0,18.0,21.0,0.218
8.0,1.0,18.0,22.0,0.313
8.0,1.0,18.0,23.0,0.1975
8.0,2.0,19.0,0.0,0.32199999999999995
8.0,2.0,19.0,1.0,0.2205
8.0,2.0,19.0,2.0,0.2915
8.0,2.0,19.0,3.0,0.236
8.0,2.0,19.0,4.0,0.28900000000000003
8.0,2.0,19.0,5.0,0.2175
8.0,2.0,19.0,6.0,0.3255
8.0,2.0,19.0,7.0,0.186
8.0,2.0,19.0,8.0,0.317
8.0,2.0,19.0,9.0,0.21050000000000002
8.0,2.0,19.0,10.0,0.29600000000000004
8.0,2.0,19.0,11.0,0.2285
8.0,2.0,19.0,12.0,0.281
8.0,2.0,19.0,13.0,0.22749999999999998
8.0,2.0,19.0,14.0,0.2905
8.0,2.0,19.0,15.0,0.2215
8.0,2.0,19.0,16.0,0.299
8.0,2.0,19.0,17.0,0.2015
8.0,2.0,19.0,18.0,0.302
8.0,2.0,19.0,19.0,0.2185
8.0,2.0,19.0,20.0,0.2825
8.0,2.0,19.0,21.0,0.2515
8.0,2.0,19.0,22.0,0.247
8.0,2.0,19.0,23.0,0.258
8.0,3.0,20.0,0.0,0.255
8.0,3.0,20.0,1.0,0.2535
8.0,3.0,20.0,2.0,0.28600000000000003
8.0,3.0,20.0,3.0,0.23249999999999998
8.0,3.0,20.0,4.0,0.2735
8.0,3.0,20.0,5.0,0.248
8.0,3.0,20.0,6.0,0.256
8.0,3.0,20.0,7.0,0.28049999999999997
8.0,3.0,20.0,8.0,0.2215
8.0,3.0,20.0,9.0,0.27849999999999997
8.0,3.0,20.0,10.0,0.2165
8.0,3.0,20.0,11.0,0.2855
8.0,3.0,20.0,12.0,0.2375
8.0,3.0,20.0,13.0,0.26549999999999996
8.0,3.0,20.0,14.0,0.237
8.0,3.0,20.0,15.0,0.27449999999999997
8.0,3.0,20.0,16.0,0.23450000000000001
8.0,3.0,20.0,17.0,0.29800000000000004
8.0,3.0,20.0,18.0,0.20600000000000002
8.0,3.0,20.0,19.0,0.3155
8.0,3.0,20.0,20.0,0.192
8.0,3.0,20.0,21.0,0.302
8.0,3.0,20.0,22.0,0.222
8.0,3.0,20.0,23.0,0.271
8.0,4.0,21.0,0.0,0.2605
8.0,4.0,21.0,1.0,0.227
8.0,4.0,21.0,2.0,0.2875
8.0,4.0,21.0,3.0,0.20450000000000002
8.0,4.0,21.0,4.0,0.307
8.0,4.0,21.0,5.0,0.211
8.0,4.0,21.0,6.0,0.27749999999999997
8.0,4.0,21.0,7.0,0.2375
8.0,4.0,21.0,8.0,0.2385
8.0,4.0,21.0,9.0,0.2585
8.0,4.0,21.0,10.0,0.2205
8.0,4.0,21.0,11.0,0.27649999999999997
8.0,4.0,21.0,12.0,0.223
8.0,4.0,21.0,13.0,0.273
8.0,4.0,21.0,14.0,0.222
8.0,4.0,21.0,15.0,0.27149999999999996
8.0,4.0,21.0,16.0,0.244
8.0,4.0,21.0,17.0,0.252
8.0,4.0,21.0,18.0,0.2525
8.0,4.0,21.0,19.0,0.2485
8.0,4.0,21.0,20.0,0.254
8.0,4.0,21.0,21.0,0.23349999999999999
8.0,4.0,21.0,22.0,0.26
8.0,4.0,21.0,23.0,0.2175
8.0,5.0,22.0,0.0,0.26649999999999996
8.0,5.0,22.0,1.0,0.2355
8.0,5.0,22.0,2.0,0.262
8.0,5.0,22.0,3.0,0.2395
8.0,5.0,22.0,4.0,0.2485
8.0,5.0,22.0,5.0,0.249
8.0,5.0,22.0,6.0,0.22699999999999998
8.0,5.0,22.0,7.0,0.265
8.0,5.0,22.0,8.0,0.21250000000000002
8.0,5.0,22.0,9.0,0.2505
8.0,5.0,22.0,10.0,0.2415
8.0,5.0,22.0,11.0,0.2385
8.0,5.0,22.0,12.0,0.2605
8.0,5.0,22.0,13.0,0.22999999999999998
8.0,5.0,22.0,14.0,0.265
8.0,5.0,22.0,15.0,0.20700000000000002
8.0,5.0,22.0,16.0,0.26749999999999996
8.0,5.0,22.0,17.0,0.222
8.0,5.0,22.0,18.0,0.2505
8.0,5.0,22.0,19.0,0.244
8.0,5.0,22.0,20.0,0.25
8.0,5.0,22.0,21.0,0.247
8.0,5.0,22.0,22.0,0.242
8.0,5.0,22.0,23.0,0.2515
8.0,6.0,23.0,0.0,0.22899999999999998
8.0,6.0,23.0,1.0,0.264
8.0,6.0,23.0,2.0,0.22749999999999998
8.0,6.0,23.0,3.0,0.256
8.0,6.0,23.0,4.0,0.242
8.0,6.0,23.0,5.0,0.256
8.0,6.0,23.0,6.0,0.2435
8.0,6.0,23.0,7.0,0.253
8.0,6.0,23.0,8.0,0.2365
8.0,6.0,23.0,9.0,0.239
8.0,6.0,23.0,10.0,0.254
8.0,6.0,23.0,11.0,0.218
8.0,6.0,23.0,12.0,0.258
8.0,6.0,23.0,13.0,0.217
8.0,6.0,23.0,14.0,0.2675
8.0,6.0,23.0,15.0,0.224
8.0,6.0,23.0,16.0,0.2655
8.0,6.0,23.0,17.0,0.217
8.0,6.0,23.0,18.0,0.748
8.0,6.0,23.0,19.0,1.405
8.0,6.0,23.0,20.0,3.5294999999999996
8.0,6.0,23.0,21.0,2.392
8.0,6.0,23.0,22.0,3.576
8.0,6.0,23.0,23.0,1.5025
8.0,0.0,24.0,0.0,1.3054999999999999
8.0,0.0,24.0,1.0,1.2515
8.0,0.0,24.0,2.0,0.524
8.0,0.0,24.0,3.0,0.394
8.0,0.0,24.0,4.0,0.4505
8.0,0.0,24.0,5.0,0.386
8.0,0.0,24.0,6.0,0.4605
8.0,0.0,24.0,7.0,0.263
8.0,0.0,24.0,8.0,0.2705
8.0,0.0,24.0,9.0,0.7344999999999999
8.0,0.0,24.0,10.0,0.369
8.0,0.0,24.0,11.0,0.48450000000000004
8.0,0.0,24.0,12.0,0.7785
8.0,0.0,24.0,13.0,1.109
8.0,0.0,24.0,14.0,0.6285000000000001
8.0,0.0,24.0,15.0,0.6345000000000001
8.0,0.0,24.0,16.0,1.7850000000000001
8.0,0.0,24.0,17.0,0.7789999999999999
8.0,0.0,24.0,18.0,0.6745
8.0,0.0,24.0,19.0,1.343
8.0,0.0,24.0,20.0,2.165
8.0,0.0,24.0,21.0,3.6005000000000003
8.0,0.0,24.0,22.0,2.45
8.0,0.0,24.0,23.0,1.3344999999999998
8.0,1.0,25.0,0.0,1.0825
8.0,1.0,25.0,1.0,0.624
8.0,1.0,25.0,2.0,0.4345
8.0,1.0,25.0,3.0,0.3025
8.0,1.0,25.0,4.0,0.4115
8.0,1.0,25.0,5.0,0.3235
8.0,1.0,25.0,6.0,0.382
8.0,1.0,25.0,7.0,0.35150000000000003
8.0,1.0,25.0,8.0,0.9365
8.0,1.0,25.0,9.0,1.039
8.0,1.0,25.0,10.0,1.591
8.0,1.0,25.0,11.0,1.916
8.0,1.0,25.0,12.0,5.1884999999999994
8.0,1.0,25.0,13.0,1.686
8.0,1.0,25.0,14.0,1.4855
8.0,1.0,25.0,15.0,2.418
8.0,1.0,25.0,16.0,2.114
8.0,1.0,25.0,17.0,0.7010000000000001
8.0,1.0,25.0,18.0,0.614
8.0,1.0,25.0,19.0,3.4305
8.0,1.0,25.0,20.0,1.5125
8.0,1.0,25.0,21.0,1.9260000000000002
8.0,1.0,25.0,22.0,1.805
8.0,1.0,25.0,23.0,1.2355
8.0,2.0,26.0,0.0,1.1669999999999998
8.0,2.0,26.0,1.0,0.9145
8.0,2.0,26.0,2.0,0.71
8.0,2.0,26.0,3.0,0.4145
8.0,2.0,26.0,4.0,0.44599999999999995
8.0,2.0,26.0,5.0,0.40700000000000003
8.0,2.0,26.0,6.0,0.45
8.0,2.0,26.0,7.0,0.199
8.0,2.0,26.0,8.0,0.48550000000000004
8.0,2.0,26.0,9.0,1.3199999999999998
8.0,2.0,26.0,10.0,0.671
8.0,2.0,26.0,11.0,1.752
8.0,2.0,26.0,12.0,1.049
8.0,2.0,26.0,13.0,1.764
8.0,2.0,26.0,14.0,0.8785000000000001
8.0,2.0,26.0,15.0,0.497
8.0,2.0,26.0,16.0,0.7635
8.0,2.0,26.0,17.0,3.7025
8.0,2.0,26.0,18.0,2.2295
8.0,2.0,26.0,19.0,4.071
8.0,2.0,26.0,20.0,2.8685
8.0,2.0,26.0,21.0,2.3045
8.0,2.0,26.0,22.0,2.438
8.0,2.0,26.0,23.0,1.7720000000000002
8.0,3.0,27.0,0.0,1.3435000000000001
8.0,3.0,27.0,1.0,1.058
8.0,3.0,27.0,2.0,0.552
8.0,3.0,27.0,3.0,0.39949999999999997
8.0,3.0,27.0,4.0,0.462
8.0,3.0,27.0,5.0,0.4245
8.0,3.0,27.0,6.0,0.4085
8.0,3.0,27.0,7.0,0.345
8.0,3.0,27.0,8.0,0.274
8.0,3.0,27.0,9.0,0.508
8.0,3.0,27.0,10.0,0.573
8.0,3.0,27.0,11.0,0.27149999999999996
8.0,3.0,27.0,12.0,0.534
8.0,3.0,27.0,13.0,1.4135
8.0,3.0,27.0,14.0,3.3055000000000003
8.0,3.0,27.0,15.0,4.4665
8.0,3.0,27.0,16.0,1.8465000000000003
8.0,3.0,27.0,17.0,1.7675
8.0,3.0,27.0,18.0,1.9315
8.0,3.0,27.0,19.0,0.651
8.0,3.0,27.0,20.0,0.5195000000000001
8.0,3.0,27.0,21.0,0.557
8.0,3.0,27.0,22.0,0.501
8.0,3.0,27.0,23.0,0.8535
8.0,4.0,28.0,0.0,0.8645
8.0,4.0,28.0,1.0,0.6875
8.0,4.0,28.0,2.0,0.522
8.0,4.0,28.0,3.0,0.538
8.0,4.0,28.0,4.0,0.424
8.0,4.0,28.0,5.0,0.4545
8.0,4.0,28.0,6.0,0.396
8.0,4.0,28.0,7.0,0.33099999999999996
8.0,4.0,28.0,8.0,0.8385
8.0,4.0,28.0,9.0,0.8405
8.0,4.0,28.0,10.0,0.3025
8.0,4.0,28.0,11.0,0.2175
8.0,4.0,28.0,12.0,1.2905
8.0,4.0,28.0,13.0,0.5055
8.0,4.0,28.0,14.0,0.5905
8.0,4.0,28.0,15.0,1.213
8.0,4.0,28.0,16.0,3.449
8.0,4.0,28.0,17.0,0.5205
8.0,4.0,28.0,18.0,0.371
8.0,4.0,28.0,19.0,0.376
8.0,4.0,28.0,20.0,1.049
8.0,4.0,28.0,21.0,0.988
8.0,4.0,28.0,22.0,0.902
8.0,4.0,28.0,23.0,1.0635000000000001
8.0,5.0,29.0,0.0,0.6910000000000001
8.0,5.0,29.0,1.0,0.6579999999999999
8.0,5.0,29.0,2.0,0.533
8.0,5.0,29.0,3.0,0.4905
8.0,5.0,29.0,4.0,0.244
8.0,5.0,29.0,5.0,0.2575
8.0,5.0,29.0,6.0,0.252
8.0,5.0,29.0,7.0,0.2615
8.0,5.0,29.0,8.0,0.24
8.0,5.0,29.0,9.0,0.246
8.0,5.0,29.0,10.0,0.254
8.0,5.0,29.0,11.0,1.0975
8.0,5.0,29.0,12.0,0.7135
8.0,5.0,29.0,13.0,2.0244999999999997
8.0,5.0,29.0,14.0,1.017
8.0,5.0,29.0,15.0,1.181
8.0,5.0,29.0,16.0,0.579
8.0,5.0,29.0,17.0,1.0075
8.0,5.0,29.0,18.0,0.8815
8.0,5.0,29.0,19.0,0.8839999999999999
8.0,5.0,29.0,20.0,1.8605
8.0,5.0,29.0,21.0,2.246
8.0,5.0,29.0,22.0,1.595
8.0,5.0,29.0,23.0,1.1835
8.0,6.0,30.0,0.0,1.0155
8.0,6.0,30.0,1.0,0.9455
8.0,6.0,30.0,2.0,0.8615
8.0,6.0,30.0,3.0,1.007
8.0,6.0,30.0,4.0,0.527
8.0,6.0,30.0,5.0,0.47550000000000003
8.0,6.0,30.0,6.0,0.3825
8.0,6.0,30.0,7.0,0.461
8.0,6.0,30.0,8.0,0.3195
8.0,6.0,30.0,9.0,0.2695
8.0,6.0,30.0,10.0,1.737
8.0,6.0,30.0,11.0,1.664
8.0,6.0,30.0,12.0,1.1335
8.0,6.0,30.0,13.0,1.016
8.0,6.0,30.0,14.0,3.9045
8.0,6.0,30.0,15.0,1.3455
8.0,6.0,30.0,16.0,2.4395
8.0,6.0,30.0,17.0,2.2465
8.0,6.0,30.0,18.0,3.5
8.0,6.0,30.0,19.0,3.139
8.0,6.0,30.0,20.0,2.8884999999999996
8.0,6.0,30.0,21.0,2.774
8.0,6.0,30.0,22.0,1.6245
8.0,6.0,30.0,23.0,2.521
8.0,0.0,31.0,0.0,1.08
8.0,0.0,31.0,1.0,0.7949999999999999
8.0,0.0,31.0,2.0,0.8685
8.0,0.0,31.0,3.0,0.478
8.0,0.0,31.0,4.0,0.439
8.0,0.0,31.0,5.0,1.547
8.0,0.0,31.0,6.0,0.42600000000000005
8.0,0.0,31.0,7.0,0.4525
8.0,0.0,31.0,8.0,0.358
8.0,0.0,31.0,9.0,0.239
8.0,0.0,31.0,10.0,0.3845
8.0,0.0,31.0,11.0,1.26
8.0,0.0,31.0,12.0,1.4535
8.0,0.0,31.0,13.0,3.0145
8.0,0.0,31.0,14.0,0.6495
8.0,0.0,31.0,15.0,0.6025
8.0,0.0,31.0,16.0,0.5740000000000001
8.0,0.0,31.0,17.0,0.5655
8.0,0.0,31.0,18.0,0.5635
8.0,0.0,31.0,19.0,0.867
8.0,0.0,31.0,20.0,1.2455
8.0,0.0,31.0,21.0,1.71
8.0,0.0,31.0,22.0,2.8884999999999996
8.0,0.0,31.0,23.0,3.3034999999999997
9.0,1.0,1.0,0.0,1.244
9.0,1.0,1.0,1.0,1.6595
9.0,1.0,1.0,2.0,1.1219999999999999
9.0,1.0,1.0,3.0,1.311
9.0,1.0,1.0,4.0,0.4275
9.0,1.0,1.0,5.0,0.41200000000000003
9.0,1.0,1.0,6.0,0.4215
9.0,1.0,1.0,7.0,0.571
9.0,1.0,1.0,8.0,0.248
9.0,1.0,1.0,9.0,1.073
9.0,1.0,1.0,10.0,0.525
9.0,1.0,1.0,11.0,0.34650000000000003
9.0,1.0,1.0,12.0,0.378
9.0,1.0,1.0,13.0,1.4675
9.0,1.0,1.0,14.0,1.0635
9.0,1.0,1.0,15.0,1.3995000000000002
9.0,1.0,1.0,16.0,1.5195
9.0,1.0,1.0,17.0,0.9480000000000001
9.0,1.0,1.0,18.0,1.4175
9.0,1.0,1.0,19.0,1.496
9.0,1.0,1.0,20.0,2.4665
9.0,1.0,1.0,21.0,3.6935
9.0,1.0,1.0,22.0,1.9145
9.0,1.0,1.0,23.0,1.1880000000000002
9.0,2.0,2.0,0.0,1.02
9.0,2.0,2.0,1.0,0.503
9.0,2.0,2.0,2.0,0.5145
9.0,2.0,2.0,3.0,0.497
9.0,2.0,2.0,4.0,0.513
9.0,2.0,2.0,5.0,0.45599999999999996
9.0,2.0,2.0,6.0,0.516
9.0,2.0,2.0,7.0,0.5875
9.0,2.0,2.0,8.0,1.4405000000000001
9.0,2.0,2.0,9.0,1.0394999999999999
9.0,2.0,2.0,10.0,0.575
9.0,2.0,2.0,11.0,3.193
9.0,2.0,2.0,12.0,1.0735
9.0,2.0,2.0,13.0,1.1775
9.0,2.0,2.0,14.0,0.515
9.0,2.0,2.0,15.0,0.6950000000000001
9.0,2.0,2.0,16.0,0.823
9.0,2.0,2.0,17.0,1.998
9.0,2.0,2.0,18.0,1.347
9.0,2.0,2.0,19.0,0.9535
9.0,2.0,2.0,20.0,1.0305
9.0,2.0,2.0,21.0,1.1804999999999999
9.0,2.0,2.0,22.0,1.2875
9.0,2.0,2.0,23.0,0.85
9.0,3.0,3.0,0.0,0.996
9.0,3.0,3.0,1.0,0.788
9.0,3.0,3.0,2.0,0.529
9.0,3.0,3.0,3.0,0.405
9.0,3.0,3.0,4.0,0.439
9.0,3.0,3.0,5.0,0.4195
9.0,3.0,3.0,6.0,0.4565
9.0,3.0,3.0,7.0,0.7945
9.0,3.0,3.0,8.0,0.2945
9.0,3.0,3.0,9.0,0.5555
9.0,3.0,3.0,10.0,0.217
9.0,3.0,3.0,11.0,0.47
9.0,3.0,3.0,12.0,1.1295
9.0,3.0,3.0,13.0,1.282
9.0,3.0,3.0,14.0,2.7285
9.0,3.0,3.0,15.0,0.694
9.0,3.0,3.0,16.0,0.7435
9.0,3.0,3.0,17.0,0.491
9.0,3.0,3.0,18.0,0.7065
9.0,3.0,3.0,19.0,2.9604999999999997
9.0,3.0,3.0,20.0,1.847
9.0,3.0,3.0,21.0,2.4705
9.0,3.0,3.0,22.0,1.8439999999999999
9.0,3.0,3.0,23.0,1.2930000000000001
9.0,4.0,4.0,0.0,0.9460000000000001
9.0,4.0,4.0,1.0,1.0205
9.0,4.0,4.0,2.0,0.841
9.0,4.0,4.0,3.0,0.4345
9.0,4.0,4.0,4.0,0.38549999999999995
9.0,4.0,4.0,5.0,0.457
9.0,4.0,4.0,6.0,0.2155
9.0,4.0,4.0,7.0,1.0805
9.0,4.0,4.0,8.0,0.2375
9.0,4.0,4.0,9.0,0.307
9.0,4.0,4.0,10.0,0.2455
9.0,4.0,4.0,11.0,0.2235
9.0,4.0,4.0,12.0,0.27549999999999997
9.0,4.0,4.0,13.0,0.201
9.0,4.0,4.0,14.0,0.8885
9.0,4.0,4.0,15.0,0.488
9.0,4.0,4.0,16.0,0.349
9.0,4.0,4.0,17.0,0.215
9.0,4.0,4.0,18.0,0.2825
9.0,4.0,4.0,19.0,1.811
9.0,4.0,4.0,20.0,3.8230000000000004
9.0,4.0,4.0,21.0,1.7000000000000002
9.0,4.0,4.0,22.0,1.6484999999999999
9.0,4.0,4.0,23.0,1.5625
9.0,5.0,5.0,0.0,1.143
9.0,5.0,5.0,1.0,1.1935
9.0,5.0,5.0,2.0,0.6659999999999999
9.0,5.0,5.0,3.0,0.427
9.0,5.0,5.0,4.0,0.4095
9.0,5.0,5.0,5.0,0.4565
9.0,5.0,5.0,6.0,0.361
9.0,5.0,5.0,7.0,0.3705
9.0,5.0,5.0,8.0,0.2105
9.0,5.0,5.0,9.0,0.265
9.0,5.0,5.0,10.0,0.217
9.0,5.0,5.0,11.0,0.48650000000000004
9.0,5.0,5.0,12.0,2.3715
9.0,5.0,5.0,13.0,2.098
9.0,5.0,5.0,14.0,0.7345
9.0,5.0,5.0,15.0,0.8775
9.0,5.0,5.0,16.0,0.5125
9.0,5.0,5.0,17.0,0.7755
9.0,5.0,5.0,18.0,2.402
9.0,5.0,5.0,19.0,2.6065
9.0,5.0,5.0,20.0,1.2045
9.0,5.0,5.0,21.0,1.682
9.0,5.0,5.0,22.0,1.3415
9.0,5.0,5.0,23.0,1.147
